u,i,ts,label,idx,original_date
128,5550,1552322995.0,1,8263,2019-03-11 16:49:55
46,4125,1552323003.0,1,8264,2019-03-11 16:50:03
36,4118,1552323003.0,3,8265,2019-03-11 16:50:03
51,4118,1552323005.0,3,8266,2019-03-11 16:50:05
29,4118,1552323016.0,3,8267,2019-03-11 16:50:16
313,4118,1552323016.0,3,8268,2019-03-11 16:50:16
313,4118,1552323060.0,3,8269,2019-03-11 16:51:00
777,4118,1552323060.0,3,8270,2019-03-11 16:51:00
665,5551,1552323060.0,0,8271,2019-03-11 16:51:00
782,5552,1552323070.0,3,8272,2019-03-11 16:51:10
825,5553,1552323076.0,3,8273,2019-03-11 16:51:16
52,4352,1552323079.0,3,8274,2019-03-11 16:51:19
210,5465,1552323100.0,1,8275,2019-03-11 16:51:40
826,4118,1552323109.0,3,8276,2019-03-11 16:51:49
143,5488,1552323166.0,1,8277,2019-03-11 16:52:46
128,5488,1552323169.0,1,8278,2019-03-11 16:52:49
128,5547,1552323169.0,1,8279,2019-03-11 16:52:49
52,4352,1552323170.0,3,8280,2019-03-11 16:52:50
50,5488,1552323179.0,1,8281,2019-03-11 16:52:59
50,5547,1552323184.0,1,8282,2019-03-11 16:53:04
459,4118,1552323188.0,3,8283,2019-03-11 16:53:08
48,4118,1552323195.0,3,8284,2019-03-11 16:53:15
665,5554,1552323203.0,0,8285,2019-03-11 16:53:23
52,4957,1552323203.0,3,8286,2019-03-11 16:53:23
424,4118,1552323212.0,3,8287,2019-03-11 16:53:32
20,4118,1552323236.0,3,8288,2019-03-11 16:53:56
827,4118,1552323236.0,3,8289,2019-03-11 16:53:56
97,4118,1552323237.0,3,8290,2019-03-11 16:53:57
784,4118,1552323238.0,3,8291,2019-03-11 16:53:58
828,4118,1552323238.0,3,8292,2019-03-11 16:53:58
807,4118,1552323243.0,3,8293,2019-03-11 16:54:03
13,4118,1552323244.0,3,8294,2019-03-11 16:54:04
42,5555,1552323244.0,0,8295,2019-03-11 16:54:04
10,4118,1552323246.0,3,8296,2019-03-11 16:54:06
48,4118,1552323254.0,3,8297,2019-03-11 16:54:14
210,5530,1552323263.0,1,8298,2019-03-11 16:54:23
29,4118,1552323265.0,3,8299,2019-03-11 16:54:25
56,4125,1552323269.0,1,8300,2019-03-11 16:54:29
51,4118,1552323269.0,3,8301,2019-03-11 16:54:29
749,5556,1552323272.0,0,8302,2019-03-11 16:54:32
810,4118,1552323279.0,3,8303,2019-03-11 16:54:39
17,4118,1552323286.0,3,8304,2019-03-11 16:54:46
0,4631,1552323295.0,2,8305,2019-03-11 16:54:55
511,4118,1552323301.0,3,8306,2019-03-11 16:55:01
128,5550,1552323303.0,1,8307,2019-03-11 16:55:03
65,4118,1552323306.0,3,8308,2019-03-11 16:55:06
46,4125,1552323307.0,1,8309,2019-03-11 16:55:07
272,4118,1552323316.0,3,8310,2019-03-11 16:55:16
24,5557,1552323355.0,3,8311,2019-03-11 16:55:55
665,5558,1552323357.0,0,8312,2019-03-11 16:55:57
51,4118,1552323365.0,3,8313,2019-03-11 16:56:05
42,5559,1552323386.0,0,8314,2019-03-11 16:56:26
829,5560,1552323389.0,3,8315,2019-03-11 16:56:29
749,5561,1552323393.0,3,8316,2019-03-11 16:56:33
749,5343,1552323393.0,3,8317,2019-03-11 16:56:33
749,5562,1552323393.0,3,8318,2019-03-11 16:56:33
749,5563,1552323393.0,3,8319,2019-03-11 16:56:33
87,4118,1552323393.0,3,8320,2019-03-11 16:56:33
749,5564,1552323393.0,3,8321,2019-03-11 16:56:33
749,5276,1552323393.0,3,8322,2019-03-11 16:56:33
210,5465,1552323401.0,1,8323,2019-03-11 16:56:41
49,4856,1552323410.0,3,8324,2019-03-11 16:56:50
99,4118,1552323463.0,3,8325,2019-03-11 16:57:43
143,5488,1552323468.0,1,8326,2019-03-11 16:57:48
128,5488,1552323471.0,1,8327,2019-03-11 16:57:51
50,5488,1552323481.0,1,8328,2019-03-11 16:58:01
665,5565,1552323487.0,0,8329,2019-03-11 16:58:07
830,4118,1552323495.0,3,8330,2019-03-11 16:58:15
749,5566,1552323501.0,0,8331,2019-03-11 16:58:21
42,5567,1552323526.0,0,8332,2019-03-11 16:58:46
24,5557,1552323526.0,3,8333,2019-03-11 16:58:46
424,4118,1552323533.0,3,8334,2019-03-11 16:58:53
87,4118,1552323538.0,3,8335,2019-03-11 16:58:58
272,4118,1552323540.0,3,8336,2019-03-11 16:59:00
65,4118,1552323541.0,3,8337,2019-03-11 16:59:01
807,4118,1552323543.0,3,8338,2019-03-11 16:59:03
87,4118,1552323545.0,3,8339,2019-03-11 16:59:05
511,4118,1552323550.0,3,8340,2019-03-11 16:59:10
89,4118,1552323555.0,3,8341,2019-03-11 16:59:15
20,4118,1552323566.0,3,8342,2019-03-11 16:59:26
97,4118,1552323567.0,3,8343,2019-03-11 16:59:27
56,4125,1552323570.0,1,8344,2019-03-11 16:59:30
51,4118,1552323572.0,3,8345,2019-03-11 16:59:32
50,5568,1552323590.0,1,8346,2019-03-11 16:59:50
210,5530,1552323594.0,1,8347,2019-03-11 16:59:54
13,4118,1552323607.0,3,8348,2019-03-11 17:00:07
46,4125,1552323609.0,1,8349,2019-03-11 17:00:09
128,5568,1552323618.0,1,8350,2019-03-11 17:00:18
156,4118,1552323621.0,3,8351,2019-03-11 17:00:21
665,5569,1552323626.0,0,8352,2019-03-11 17:00:26
125,5570,1552323628.0,3,8353,2019-03-11 17:00:28
12,4118,1552323647.0,3,8354,2019-03-11 17:00:47
831,4118,1552323648.0,3,8355,2019-03-11 17:00:48
205,4254,1552323664.0,3,8356,2019-03-11 17:01:04
42,5571,1552323668.0,0,8357,2019-03-11 17:01:08
3,4118,1552323693.0,3,8358,2019-03-11 17:01:33
210,5465,1552323702.0,1,8359,2019-03-11 17:01:42
24,5557,1552323706.0,3,8360,2019-03-11 17:01:46
635,5572,1552323707.0,3,8361,2019-03-11 17:01:47
24,5557,1552323723.0,3,8362,2019-03-11 17:02:03
540,4118,1552323742.0,3,8363,2019-03-11 17:02:22
832,4118,1552323743.0,3,8364,2019-03-11 17:02:23
3,4118,1552323751.0,3,8365,2019-03-11 17:02:31
21,4118,1552323762.0,3,8366,2019-03-11 17:02:42
143,5488,1552323771.0,1,8367,2019-03-11 17:02:51
128,5488,1552323774.0,1,8368,2019-03-11 17:02:54
774,4118,1552323777.0,3,8369,2019-03-11 17:02:57
50,5488,1552323785.0,1,8370,2019-03-11 17:03:05
795,4118,1552323787.0,3,8371,2019-03-11 17:03:07
145,4251,1552323808.0,3,8372,2019-03-11 17:03:28
424,4118,1552323811.0,3,8373,2019-03-11 17:03:31
774,4118,1552323811.0,3,8374,2019-03-11 17:03:31
511,4118,1552323812.0,3,8375,2019-03-11 17:03:32
540,4118,1552323815.0,3,8376,2019-03-11 17:03:35
807,4118,1552323816.0,3,8377,2019-03-11 17:03:36
20,4118,1552323817.0,3,8378,2019-03-11 17:03:37
12,4118,1552323821.0,3,8379,2019-03-11 17:03:41
3,4118,1552323826.0,3,8380,2019-03-11 17:03:46
47,4118,1552323827.0,3,8381,2019-03-11 17:03:47
51,4118,1552323830.0,3,8382,2019-03-11 17:03:50
3,4118,1552323837.0,3,8383,2019-03-11 17:03:57
83,4118,1552323845.0,3,8384,2019-03-11 17:04:05
52,4146,1552323847.0,3,8385,2019-03-11 17:04:07
13,4118,1552323847.0,3,8386,2019-03-11 17:04:07
52,4174,1552323867.0,3,8387,2019-03-11 17:04:27
833,4118,1552323869.0,3,8388,2019-03-11 17:04:29
749,5573,1552323870.0,0,8389,2019-03-11 17:04:30
56,4125,1552323872.0,1,8390,2019-03-11 17:04:32
665,5574,1552323883.0,0,8391,2019-03-11 17:04:43
647,4118,1552323896.0,3,8392,2019-03-11 17:04:56
50,5568,1552323901.0,1,8393,2019-03-11 17:05:01
143,5568,1552323910.0,1,8394,2019-03-11 17:05:10
97,4118,1552323911.0,3,8395,2019-03-11 17:05:11
272,4118,1552323916.0,3,8396,2019-03-11 17:05:16
46,4125,1552323919.0,1,8397,2019-03-11 17:05:19
17,4118,1552323928.0,3,8398,2019-03-11 17:05:28
128,5568,1552323929.0,1,8399,2019-03-11 17:05:29
42,5575,1552323931.0,0,8400,2019-03-11 17:05:31
210,5576,1552323975.0,1,8401,2019-03-11 17:06:15
731,4740,1552323979.0,3,8402,2019-03-11 17:06:19
87,4118,1552323981.0,3,8403,2019-03-11 17:06:21
0,5577,1552323981.0,2,8404,2019-03-11 17:06:21
0,5578,1552323981.0,2,8405,2019-03-11 17:06:21
0,4631,1552323981.0,2,8406,2019-03-11 17:06:21
137,5579,1552324002.0,3,8407,2019-03-11 17:06:42
210,5465,1552324003.0,1,8408,2019-03-11 17:06:43
49,5580,1552324011.0,3,8409,2019-03-11 17:06:51
749,5581,1552324012.0,3,8410,2019-03-11 17:06:52
749,5377,1552324012.0,3,8411,2019-03-11 17:06:52
749,5582,1552324012.0,3,8412,2019-03-11 17:06:52
749,5583,1552324012.0,3,8413,2019-03-11 17:06:52
749,5584,1552324012.0,3,8414,2019-03-11 17:06:52
749,5433,1552324012.0,3,8415,2019-03-11 17:06:52
749,5585,1552324012.0,3,8416,2019-03-11 17:06:52
749,5586,1552324012.0,3,8417,2019-03-11 17:06:52
749,5375,1552324012.0,3,8418,2019-03-11 17:06:52
99,4118,1552324015.0,3,8419,2019-03-11 17:06:55
665,5587,1552324025.0,0,8420,2019-03-11 17:07:05
29,4118,1552324030.0,3,8421,2019-03-11 17:07:10
145,4202,1552324034.0,3,8422,2019-03-11 17:07:14
76,5588,1552324053.0,0,8423,2019-03-11 17:07:33
795,4118,1552324064.0,3,8424,2019-03-11 17:07:44
143,5488,1552324074.0,1,8425,2019-03-11 17:07:54
42,5589,1552324077.0,0,8426,2019-03-11 17:07:57
128,5488,1552324078.0,1,8427,2019-03-11 17:07:58
50,5488,1552324086.0,1,8428,2019-03-11 17:08:06
749,5590,1552324090.0,0,8429,2019-03-11 17:08:10
540,4118,1552324115.0,3,8430,2019-03-11 17:08:35
424,4118,1552324116.0,3,8431,2019-03-11 17:08:36
87,4118,1552324116.0,3,8432,2019-03-11 17:08:36
29,4118,1552324117.0,3,8433,2019-03-11 17:08:37
272,4118,1552324121.0,3,8434,2019-03-11 17:08:41
99,4118,1552324123.0,3,8435,2019-03-11 17:08:43
61,4118,1552324124.0,3,8436,2019-03-11 17:08:44
834,4118,1552324125.0,3,8437,2019-03-11 17:08:45
20,4118,1552324132.0,3,8438,2019-03-11 17:08:52
47,4118,1552324144.0,3,8439,2019-03-11 17:09:04
65,4118,1552324145.0,3,8440,2019-03-11 17:09:05
97,4118,1552324149.0,3,8441,2019-03-11 17:09:09
80,5591,1552324149.0,0,8442,2019-03-11 17:09:09
801,4118,1552324158.0,3,8443,2019-03-11 17:09:18
807,4118,1552324161.0,3,8444,2019-03-11 17:09:21
665,5592,1552324163.0,0,8445,2019-03-11 17:09:23
500,5593,1552324180.0,0,8446,2019-03-11 17:09:40
56,4125,1552324180.0,1,8447,2019-03-11 17:09:40
783,4118,1552324182.0,3,8448,2019-03-11 17:09:42
511,4118,1552324189.0,3,8449,2019-03-11 17:09:49
647,4118,1552324195.0,3,8450,2019-03-11 17:09:55
13,4118,1552324205.0,3,8451,2019-03-11 17:10:05
50,5568,1552324206.0,1,8452,2019-03-11 17:10:06
143,5568,1552324214.0,1,8453,2019-03-11 17:10:14
42,5594,1552324217.0,0,8454,2019-03-11 17:10:17
46,4125,1552324228.0,1,8455,2019-03-11 17:10:28
36,4118,1552324229.0,3,8456,2019-03-11 17:10:29
43,4123,1552324232.0,3,8457,2019-03-11 17:10:32
128,5568,1552324239.0,1,8458,2019-03-11 17:10:39
137,5579,1552324294.0,3,8459,2019-03-11 17:11:34
665,5595,1552324299.0,0,8460,2019-03-11 17:11:39
210,5465,1552324304.0,1,8461,2019-03-11 17:11:44
137,5596,1552324307.0,3,8462,2019-03-11 17:11:47
0,5578,1552324310.0,2,8463,2019-03-11 17:11:50
0,4631,1552324310.0,2,8464,2019-03-11 17:11:50
0,5577,1552324310.0,2,8465,2019-03-11 17:11:50
835,4118,1552324321.0,3,8466,2019-03-11 17:12:01
635,5597,1552324339.0,3,8467,2019-03-11 17:12:19
829,5560,1552324341.0,3,8468,2019-03-11 17:12:21
829,5560,1552324341.0,3,8469,2019-03-11 17:12:21
87,4118,1552324342.0,3,8470,2019-03-11 17:12:22
42,5598,1552324352.0,0,8471,2019-03-11 17:12:32
143,5488,1552324376.0,1,8472,2019-03-11 17:12:56
749,5599,1552324379.0,0,8473,2019-03-11 17:12:59
128,5488,1552324383.0,1,8474,2019-03-11 17:13:03
50,5488,1552324388.0,1,8475,2019-03-11 17:13:08
836,4118,1552324413.0,3,8476,2019-03-11 17:13:33
424,4118,1552324416.0,3,8477,2019-03-11 17:13:36
807,4118,1552324417.0,3,8478,2019-03-11 17:13:37
97,4118,1552324420.0,3,8479,2019-03-11 17:13:40
65,4118,1552324421.0,3,8480,2019-03-11 17:13:41
801,4118,1552324426.0,3,8481,2019-03-11 17:13:46
835,4118,1552324427.0,3,8482,2019-03-11 17:13:47
87,4118,1552324428.0,3,8483,2019-03-11 17:13:48
665,5600,1552324441.0,0,8484,2019-03-11 17:14:01
837,4118,1552324455.0,3,8485,2019-03-11 17:14:15
7,4118,1552324458.0,3,8486,2019-03-11 17:14:18
511,4118,1552324465.0,3,8487,2019-03-11 17:14:25
731,4740,1552324471.0,3,8488,2019-03-11 17:14:31
44,4118,1552324476.0,3,8489,2019-03-11 17:14:36
818,5519,1552324477.0,3,8490,2019-03-11 17:14:37
56,4125,1552324481.0,1,8491,2019-03-11 17:14:41
87,4118,1552324482.0,3,8492,2019-03-11 17:14:42
20,4118,1552324482.0,3,8493,2019-03-11 17:14:42
517,4118,1552324483.0,3,8494,2019-03-11 17:14:43
42,5601,1552324495.0,0,8495,2019-03-11 17:14:55
390,5602,1552324495.0,0,8496,2019-03-11 17:14:55
338,4118,1552324497.0,3,8497,2019-03-11 17:14:57
635,5597,1552324498.0,3,8498,2019-03-11 17:14:58
129,5603,1552324502.0,3,8499,2019-03-11 17:15:02
50,5568,1552324508.0,1,8500,2019-03-11 17:15:08
143,5568,1552324516.0,1,8501,2019-03-11 17:15:16
838,4118,1552324528.0,3,8502,2019-03-11 17:15:28
46,4125,1552324529.0,1,8503,2019-03-11 17:15:29
128,5568,1552324541.0,1,8504,2019-03-11 17:15:41
839,4118,1552324553.0,3,8505,2019-03-11 17:15:53
573,4118,1552324561.0,3,8506,2019-03-11 17:16:01
49,4842,1552324579.0,3,8507,2019-03-11 17:16:19
52,4256,1552324585.0,3,8508,2019-03-11 17:16:25
13,4118,1552324588.0,3,8509,2019-03-11 17:16:28
577,4118,1552324589.0,3,8510,2019-03-11 17:16:29
749,5604,1552324592.0,3,8511,2019-03-11 17:16:32
749,5605,1552324592.0,3,8512,2019-03-11 17:16:32
749,5606,1552324592.0,3,8513,2019-03-11 17:16:32
749,5607,1552324592.0,3,8514,2019-03-11 17:16:32
749,5608,1552324592.0,3,8515,2019-03-11 17:16:32
749,5609,1552324592.0,3,8516,2019-03-11 17:16:32
749,5396,1552324592.0,3,8517,2019-03-11 17:16:32
749,5610,1552324592.0,3,8518,2019-03-11 17:16:32
749,5611,1552324592.0,3,8519,2019-03-11 17:16:32
749,5612,1552324592.0,3,8520,2019-03-11 17:16:32
749,5613,1552324592.0,3,8521,2019-03-11 17:16:32
749,5614,1552324592.0,3,8522,2019-03-11 17:16:32
749,5615,1552324592.0,3,8523,2019-03-11 17:16:32
210,5465,1552324605.0,1,8524,2019-03-11 17:16:45
390,4118,1552324610.0,3,8525,2019-03-11 17:16:50
390,4118,1552324610.0,3,8526,2019-03-11 17:16:50
390,4118,1552324610.0,3,8527,2019-03-11 17:16:50
42,5616,1552324629.0,0,8528,2019-03-11 17:17:09
0,4631,1552324633.0,2,8529,2019-03-11 17:17:13
840,4118,1552324639.0,3,8530,2019-03-11 17:17:19
390,5617,1552324646.0,0,8531,2019-03-11 17:17:26
57,4118,1552324654.0,3,8532,2019-03-11 17:17:34
52,4256,1552324662.0,3,8533,2019-03-11 17:17:42
77,4145,1552324667.0,3,8534,2019-03-11 17:17:47
99,4118,1552324671.0,3,8535,2019-03-11 17:17:51
143,5488,1552324677.0,1,8536,2019-03-11 17:17:57
515,4613,1552324679.0,3,8537,2019-03-11 17:17:59
77,4151,1552324685.0,3,8538,2019-03-11 17:18:05
128,5488,1552324687.0,1,8539,2019-03-11 17:18:07
50,5488,1552324689.0,1,8540,2019-03-11 17:18:09
52,4159,1552324692.0,3,8541,2019-03-11 17:18:12
665,5618,1552324717.0,0,8542,2019-03-11 17:18:37
87,4118,1552324720.0,3,8543,2019-03-11 17:18:40
807,4118,1552324721.0,3,8544,2019-03-11 17:18:41
424,4118,1552324721.0,3,8545,2019-03-11 17:18:41
577,4118,1552324721.0,3,8546,2019-03-11 17:18:41
48,4118,1552324721.0,3,8547,2019-03-11 17:18:41
255,4118,1552324723.0,3,8548,2019-03-11 17:18:43
338,4118,1552324736.0,3,8549,2019-03-11 17:18:56
573,4118,1552324736.0,3,8550,2019-03-11 17:18:56
65,4118,1552324741.0,3,8551,2019-03-11 17:19:01
12,4118,1552324741.0,3,8552,2019-03-11 17:19:01
20,4118,1552324745.0,3,8553,2019-03-11 17:19:05
7,4118,1552324751.0,3,8554,2019-03-11 17:19:11
42,5619,1552324769.0,0,8555,2019-03-11 17:19:29
28,4118,1552324771.0,3,8556,2019-03-11 17:19:31
180,4118,1552324771.0,3,8557,2019-03-11 17:19:31
777,4118,1552324784.0,3,8558,2019-03-11 17:19:44
26,4118,1552324786.0,3,8559,2019-03-11 17:19:46
56,4125,1552324790.0,1,8560,2019-03-11 17:19:50
13,4118,1552324805.0,3,8561,2019-03-11 17:20:05
841,5620,1552324811.0,3,8562,2019-03-11 17:20:11
50,5568,1552324813.0,1,8563,2019-03-11 17:20:13
143,5568,1552324817.0,1,8564,2019-03-11 17:20:17
749,5621,1552324818.0,0,8565,2019-03-11 17:20:18
46,4125,1552324833.0,1,8566,2019-03-11 17:20:33
842,5622,1552324840.0,3,8567,2019-03-11 17:20:40
128,5568,1552324843.0,1,8568,2019-03-11 17:20:43
540,4118,1552324858.0,3,8569,2019-03-11 17:20:58
665,5623,1552324859.0,0,8570,2019-03-11 17:20:59
843,5560,1552324880.0,3,8571,2019-03-11 17:21:20
212,4118,1552324904.0,3,8572,2019-03-11 17:21:44
210,5465,1552324906.0,1,8573,2019-03-11 17:21:46
42,5624,1552324907.0,0,8574,2019-03-11 17:21:47
704,5625,1552324922.0,3,8575,2019-03-11 17:22:02
843,5626,1552324959.0,3,8576,2019-03-11 17:22:39
143,5488,1552324980.0,1,8577,2019-03-11 17:23:00
128,5488,1552324988.0,1,8578,2019-03-11 17:23:08
665,5627,1552325006.0,0,8579,2019-03-11 17:23:26
0,4631,1552325008.0,2,8580,2019-03-11 17:23:28
424,4118,1552325013.0,3,8581,2019-03-11 17:23:33
811,5471,1552325023.0,3,8582,2019-03-11 17:23:43
119,4118,1552325023.0,3,8583,2019-03-11 17:23:43
749,5628,1552325045.0,0,8584,2019-03-11 17:24:05
42,5629,1552325045.0,0,8585,2019-03-11 17:24:05
704,5625,1552325052.0,3,8586,2019-03-11 17:24:12
12,4118,1552325057.0,3,8587,2019-03-11 17:24:17
807,4118,1552325059.0,3,8588,2019-03-11 17:24:19
802,4118,1552325072.0,3,8589,2019-03-11 17:24:32
56,4125,1552325091.0,1,8590,2019-03-11 17:24:51
50,5568,1552325120.0,1,8591,2019-03-11 17:25:20
143,5568,1552325127.0,1,8592,2019-03-11 17:25:27
322,4118,1552325127.0,3,8593,2019-03-11 17:25:27
511,4118,1552325130.0,3,8594,2019-03-11 17:25:30
46,4125,1552325138.0,1,8595,2019-03-11 17:25:38
128,5568,1552325144.0,1,8596,2019-03-11 17:25:44
119,4118,1552325151.0,3,8597,2019-03-11 17:25:51
20,4118,1552325161.0,3,8598,2019-03-11 17:26:01
665,5630,1552325161.0,0,8599,2019-03-11 17:26:01
89,4118,1552325162.0,3,8600,2019-03-11 17:26:02
119,4118,1552325165.0,3,8601,2019-03-11 17:26:05
829,5560,1552325172.0,3,8602,2019-03-11 17:26:12
749,5342,1552325184.0,3,8603,2019-03-11 17:26:24
749,5631,1552325184.0,3,8604,2019-03-11 17:26:24
749,5632,1552325184.0,3,8605,2019-03-11 17:26:24
749,5633,1552325184.0,3,8606,2019-03-11 17:26:24
749,5634,1552325184.0,3,8607,2019-03-11 17:26:24
749,5474,1552325184.0,3,8608,2019-03-11 17:26:24
749,5635,1552325184.0,3,8609,2019-03-11 17:26:24
749,5636,1552325184.0,3,8610,2019-03-11 17:26:24
749,5637,1552325184.0,3,8611,2019-03-11 17:26:24
749,5638,1552325184.0,3,8612,2019-03-11 17:26:24
749,5639,1552325184.0,3,8613,2019-03-11 17:26:24
119,4118,1552325191.0,3,8614,2019-03-11 17:26:31
42,5640,1552325191.0,0,8615,2019-03-11 17:26:31
49,5641,1552325207.0,3,8616,2019-03-11 17:26:47
210,5465,1552325207.0,1,8617,2019-03-11 17:26:47
844,5642,1552325210.0,3,8618,2019-03-11 17:26:50
831,4118,1552325225.0,3,8619,2019-03-11 17:27:05
93,4118,1552325232.0,3,8620,2019-03-11 17:27:12
692,4118,1552325259.0,3,8621,2019-03-11 17:27:39
42,5643,1552325274.0,0,8622,2019-03-11 17:27:54
143,5488,1552325281.0,1,8623,2019-03-11 17:28:01
424,4118,1552325289.0,3,8624,2019-03-11 17:28:09
128,5488,1552325291.0,1,8625,2019-03-11 17:28:11
844,5642,1552325291.0,3,8626,2019-03-11 17:28:11
50,5488,1552325292.0,1,8627,2019-03-11 17:28:12
783,4118,1552325295.0,3,8628,2019-03-11 17:28:15
99,4118,1552325320.0,3,8629,2019-03-11 17:28:40
831,4118,1552325333.0,3,8630,2019-03-11 17:28:53
511,4118,1552325340.0,3,8631,2019-03-11 17:29:00
784,4118,1552325345.0,3,8632,2019-03-11 17:29:05
21,4118,1552325347.0,3,8633,2019-03-11 17:29:07
99,4118,1552325348.0,3,8634,2019-03-11 17:29:08
322,4118,1552325348.0,3,8635,2019-03-11 17:29:08
39,5644,1552325349.0,3,8636,2019-03-11 17:29:09
0,4631,1552325351.0,2,8637,2019-03-11 17:29:11
20,4118,1552325352.0,3,8638,2019-03-11 17:29:12
802,4118,1552325355.0,3,8639,2019-03-11 17:29:15
845,4118,1552325356.0,3,8640,2019-03-11 17:29:16
807,4118,1552325359.0,3,8641,2019-03-11 17:29:19
665,5645,1552325364.0,0,8642,2019-03-11 17:29:24
56,4125,1552325392.0,1,8643,2019-03-11 17:29:52
3,4118,1552325405.0,3,8644,2019-03-11 17:30:05
42,5646,1552325414.0,0,8645,2019-03-11 17:30:14
795,4118,1552325423.0,3,8646,2019-03-11 17:30:23
50,5568,1552325425.0,1,8647,2019-03-11 17:30:25
46,4125,1552325441.0,1,8648,2019-03-11 17:30:41
128,5568,1552325469.0,1,8649,2019-03-11 17:31:09
17,4118,1552325474.0,3,8650,2019-03-11 17:31:14
613,5647,1552325482.0,3,8651,2019-03-11 17:31:22
51,4118,1552325492.0,3,8652,2019-03-11 17:31:32
665,5648,1552325503.0,0,8653,2019-03-11 17:31:43
52,4160,1552325508.0,3,8654,2019-03-11 17:31:48
210,5465,1552325508.0,1,8655,2019-03-11 17:31:48
77,4163,1552325516.0,3,8656,2019-03-11 17:31:56
846,5649,1552325530.0,3,8657,2019-03-11 17:32:10
195,4242,1552325533.0,3,8658,2019-03-11 17:32:13
42,5650,1552325554.0,0,8659,2019-03-11 17:32:34
212,4118,1552325566.0,3,8660,2019-03-11 17:32:46
143,5488,1552325586.0,1,8661,2019-03-11 17:33:06
128,5488,1552325592.0,1,8662,2019-03-11 17:33:12
50,5488,1552325593.0,1,8663,2019-03-11 17:33:13
749,5651,1552325605.0,0,8664,2019-03-11 17:33:25
795,4118,1552325619.0,3,8665,2019-03-11 17:33:39
847,4118,1552325622.0,3,8666,2019-03-11 17:33:42
424,4118,1552325629.0,3,8667,2019-03-11 17:33:49
212,4118,1552325631.0,3,8668,2019-03-11 17:33:51
665,5652,1552325640.0,0,8669,2019-03-11 17:34:00
37,4118,1552325654.0,3,8670,2019-03-11 17:34:14
266,4118,1552325654.0,3,8671,2019-03-11 17:34:14
734,5653,1552325668.0,3,8672,2019-03-11 17:34:28
654,4118,1552325671.0,3,8673,2019-03-11 17:34:31
51,4118,1552325678.0,3,8674,2019-03-11 17:34:38
647,4118,1552325679.0,3,8675,2019-03-11 17:34:39
255,4118,1552325683.0,3,8676,2019-03-11 17:34:43
784,4118,1552325683.0,3,8677,2019-03-11 17:34:43
0,4631,1552325685.0,2,8678,2019-03-11 17:34:45
42,5654,1552325689.0,0,8679,2019-03-11 17:34:49
313,4118,1552325690.0,3,8680,2019-03-11 17:34:50
56,4125,1552325694.0,1,8681,2019-03-11 17:34:54
20,4118,1552325702.0,3,8682,2019-03-11 17:35:02
807,4118,1552325703.0,3,8683,2019-03-11 17:35:03
143,5568,1552325736.0,1,8684,2019-03-11 17:35:36
46,4125,1552325745.0,1,8685,2019-03-11 17:35:45
848,4118,1552325760.0,3,8686,2019-03-11 17:36:00
99,4118,1552325762.0,3,8687,2019-03-11 17:36:02
692,4118,1552325764.0,3,8688,2019-03-11 17:36:04
845,4118,1552325768.0,3,8689,2019-03-11 17:36:08
122,4118,1552325770.0,3,8690,2019-03-11 17:36:10
128,5568,1552325770.0,1,8691,2019-03-11 17:36:10
665,5655,1552325788.0,0,8692,2019-03-11 17:36:28
49,5656,1552325790.0,3,8693,2019-03-11 17:36:30
7,4118,1552325793.0,3,8694,2019-03-11 17:36:33
846,5657,1552325805.0,3,8695,2019-03-11 17:36:45
210,5465,1552325809.0,1,8696,2019-03-11 17:36:49
24,5658,1552325811.0,3,8697,2019-03-11 17:36:51
749,5659,1552325812.0,3,8698,2019-03-11 17:36:52
749,5660,1552325812.0,3,8699,2019-03-11 17:36:52
749,5661,1552325812.0,3,8700,2019-03-11 17:36:52
749,5662,1552325812.0,3,8701,2019-03-11 17:36:52
122,4118,1552325815.0,3,8702,2019-03-11 17:36:55
76,5663,1552325815.0,0,8703,2019-03-11 17:36:55
94,4118,1552325825.0,3,8704,2019-03-11 17:37:05
111,4118,1552325830.0,3,8705,2019-03-11 17:37:10
42,5664,1552325831.0,0,8706,2019-03-11 17:37:11
143,5488,1552325887.0,1,8707,2019-03-11 17:38:07
128,5488,1552325893.0,1,8708,2019-03-11 17:38:13
50,5488,1552325894.0,1,8709,2019-03-11 17:38:14
424,4118,1552325912.0,3,8710,2019-03-11 17:38:32
51,4118,1552325921.0,3,8711,2019-03-11 17:38:41
848,4118,1552325929.0,3,8712,2019-03-11 17:38:49
160,4118,1552325934.0,3,8713,2019-03-11 17:38:54
122,4118,1552325941.0,3,8714,2019-03-11 17:39:01
122,4118,1552325944.0,3,8715,2019-03-11 17:39:04
801,4118,1552325946.0,3,8716,2019-03-11 17:39:06
500,5665,1552325948.0,0,8717,2019-03-11 17:39:08
24,5658,1552325949.0,3,8718,2019-03-11 17:39:09
20,4118,1552325950.0,3,8719,2019-03-11 17:39:10
260,4118,1552325956.0,3,8720,2019-03-11 17:39:16
293,4118,1552325964.0,3,8721,2019-03-11 17:39:24
56,4125,1552325996.0,1,8722,2019-03-11 17:39:56
665,5666,1552325997.0,0,8723,2019-03-11 17:39:57
